hole_high,hole_low,suited,pocket_pair,street,num_opponents,hand_class,normalized_strength,win_pct,tie_pct,loss_pct
5,4,0,0,3,5,8,0.2022,5.8,1.0,93.2
7,6,1,0,5,7,8,0.4286,0.0,0.0,100.0
11,4,1,0,4,8,7,0.5568,7.8,2.0,90.2
10,9,0,0,4,5,7,0.6068,47.4,0.6,52.0
14,10,1,0,3,6,9,0.1183,11.8,2.4,85.8
13,7,0,0,4,7,8,0.5497,2.2,1.2,96.6
10,8,0,0,5,4,7,0.5969,22.6,8.6,68.8
13,13,0,1,5,4,6,0.7749,71.2,0.0,28.8
10,6,0,0,5,7,7,0.6029,0.0,0.0,100.0
8,6,0,0,0,5,0,0.0,11.6,2.8,85.6
14,7,0,0,0,4,0,0.0,20.4,4.6,75.0
9,7,0,0,3,3,7,0.5934,34.8,4.4,60.8
14,3,0,0,4,3,8,0.5532,51.0,8.0,41.0
8,6,0,0,3,2,9,0.0115,37.4,3.0,59.6
6,2,0,0,5,8,3,0.9634,62.8,32.4,4.8
10,7,0,0,5,2,8,0.4358,38.6,0.6,60.8
3,2,1,0,0,2,0,0.0,22.6,3.2,74.2
14,11,0,0,3,4,8,0.4627,43.8,2.0,54.2
7,5,0,0,0,3,0,0.0,16.8,3.4,79.8
12,7,0,0,3,8,8,0.3337,14.4,0.6,85.0
14,13,0,0,0,1,0,0.0,62.4,1.8,35.8
10,5,1,0,4,8,8,0.4082,12.8,9.4,77.8
4,4,0,1,4,8,7,0.5891,7.6,0.0,92.4
2,2,0,1,5,6,7,0.6329,0.0,0.0,100.0
12,7,0,0,4,2,8,0.3399,34.0,1.6,64.4
14,2,1,0,3,6,9,0.1061,3.4,1.0,95.6
14,4,0,0,5,8,8,0.377,0.0,0.0,100.0
14,3,1,0,0,8,0,0.0,15.4,4.8,79.8
9,5,0,0,5,4,3,0.9701,22.0,15.4,62.6
12,12,0,1,0,2,0,0.0,66.4,0.4,33.2
12,4,0,0,4,2,6,0.7663,78.6,4.6,16.8
7,2,1,0,3,6,9,0.0034,24.2,1.4,74.4
13,11,0,0,0,1,0,0.0,59.8,1.0,39.2
7,4,0,0,3,4,9,0.0519,7.2,0.4,92.4
14,7,0,0,3,5,8,0.3428,24.4,0.8,74.8
10,2,1,0,0,6,0,0.0,12.4,1.8,85.8
8,4,0,0,4,8,8,0.35,6.8,1.2,92.0
12,10,1,0,4,7,8,0.4859,16.8,1.2,82.0
5,2,0,0,0,4,0,0.0,11.2,2.4,86.4
12,6,0,0,4,5,8,0.4816,29.0,3.2,67.8
11,5,0,0,5,8,7,0.6131,9.6,0.2,90.2
11,7,1,0,5,1,6,0.7195,97.0,0.4,2.6
13,10,0,0,3,8,9,0.0973,8.0,0.6,91.4
3,2,0,0,3,7,9,0.1056,7.6,2.2,90.2
13,5,0,0,4,6,8,0.219,2.4,1.2,96.4
5,3,0,0,3,3,8,0.3856,4.6,3.4,92.0
9,7,0,0,4,6,8,0.3372,14.0,1.6,84.4
12,9,0,0,5,7,8,0.4769,20.0,0.6,79.4
3,2,1,0,5,3,8,0.1991,6.8,4.2,89.0
10,5,0,0,4,3,9,0.0444,8.6,2.6,88.8
3,2,0,0,5,4,8,0.1785,1.4,1.0,97.6
14,6,1,0,4,4,8,0.3167,15.8,0.4,83.8
10,8,0,0,4,5,8,0.4362,4.0,8.6,87.4
11,2,0,0,3,6,9,0.0269,1.8,1.8,96.4
13,2,0,0,0,7,0,0.0,8.6,2.0,89.4
5,3,0,0,5,4,8,0.2889,5.0,4.6,90.4
5,2,0,0,5,6,5,0.7844,88.4,4.8,6.8
5,4,0,0,4,2,8,0.279,30.2,3.6,66.2
6,3,0,0,3,8,8,0.2151,7.0,1.6,91.4
13,4,1,0,0,6,0,0.0,14.0,2.6,83.4
5,4,0,0,4,8,9,0.0925,0.8,0.0,99.2
10,3,0,0,0,4,0,0.0,14.2,2.4,83.4
9,4,1,0,5,8,7,0.5893,39.4,1.0,59.6
14,4,0,0,3,8,9,0.1104,2.8,1.6,95.6
8,6,1,0,0,2,0,0.0,30.2,4.2,65.6
12,11,0,0,4,2,8,0.4819,67.8,2.2,30.0
14,2,0,0,4,4,8,0.1978,9.2,0.0,90.8
6,4,0,0,0,3,0,0.0,15.6,2.6,81.8
12,7,0,0,4,7,7,0.6274,19.6,8.6,71.8
5,2,0,0,3,7,9,0.0407,1.0,0.4,98.6
6,6,0,1,4,5,7,0.5673,14.2,0.0,85.8
14,6,0,0,4,3,8,0.4611,15.0,5.0,80.0
7,5,1,0,4,5,7,0.5742,43.4,1.0,55.6
10,8,0,0,5,5,9,0.0493,0.0,0.0,100.0
14,11,0,0,0,7,0,0.0,15.2,2.0,82.8
7,5,1,0,5,3,8,0.4908,0.0,0.0,100.0
12,8,1,0,4,1,7,0.6305,89.0,0.6,10.4
14,10,1,0,5,1,6,0.7814,98.6,0.4,1.0
11,8,0,0,3,4,8,0.2458,5.2,3.0,91.8
9,8,0,0,3,3,9,0.1559,6.8,1.4,91.8
9,3,0,0,3,3,9,0.0245,5.4,2.4,92.2
9,3,0,0,4,5,7,0.5874,43.0,1.4,55.6
6,5,0,0,5,5,8,0.2695,4.8,0.2,95.0
11,6,0,0,0,8,0,0.0,6.0,2.8,91.2
6,5,0,0,3,6,8,0.297,7.2,1.2,91.6
5,4,0,0,4,5,9,0.0911,0.0,0.2,99.8
11,3,0,0,5,1,8,0.441,62.2,2.0,35.8
7,5,0,0,3,4,8,0.1883,4.4,2.8,92.8
4,2,0,0,5,6,6,0.6745,56.0,3.0,41.0
10,6,0,0,5,3,7,0.6331,52.8,0.6,46.6
10,3,0,0,4,6,9,0.0773,0.0,3.0,97.0
14,6,0,0,5,6,8,0.3184,3.8,0.2,96.0
5,5,0,1,3,6,8,0.28,5.8,0.0,94.2
2,2,0,1,3,3,7,0.5595,17.4,0.8,81.8
8,3,0,0,4,3,7,0.5783,55.6,0.2,44.2
9,5,0,0,4,4,7,0.6128,11.6,5.2,83.2
8,3,0,0,3,5,9,0.0733,2.4,0.2,97.4
8,3,0,0,5,2,7,0.6096,44.0,1.6,54.4
12,8,0,0,4,5,9,0.0571,13.6,6.0,80.4
12,11,0,0,4,2,8,0.4798,60.2,1.2,38.6
10,8,0,0,5,8,7,0.6059,5.6,0.0,94.4
10,2,1,0,3,4,8,0.1785,17.0,3.0,80.0
13,9,0,0,5,3,9,0.1638,4.0,0.2,95.8
12,10,1,0,5,5,9,0.0489,0.0,0.0,100.0
14,12,0,0,5,1,8,0.2286,46.2,0.6,53.2
7,4,0,0,4,1,9,0.1021,11.2,6.4,82.4
9,3,0,0,4,5,8,0.2104,4.8,0.2,95.0
13,9,0,0,0,4,0,0.0,22.0,2.6,75.4
9,4,1,0,4,5,8,0.3947,19.6,2.4,78.0
13,12,0,0,4,2,8,0.4865,59.6,0.2,40.2
9,8,1,0,3,6,9,0.156,28.8,1.2,70.0
11,6,1,0,5,3,9,0.1623,0.4,0.0,99.6
12,2,0,0,5,1,8,0.1847,23.2,0.4,76.4
14,3,0,0,3,8,9,0.1518,4.6,1.0,94.4
14,8,0,0,5,7,7,0.6662,17.8,16.6,65.6
13,6,0,0,0,4,0,0.0,18.0,3.6,78.4
7,5,0,0,3,4,9,0.0674,4.6,0.4,95.0
9,5,0,0,4,2,8,0.2841,29.8,2.4,67.8
13,4,0,0,0,1,0,0.0,46.8,3.8,49.4
10,9,0,0,4,8,9,0.1601,0.2,0.0,99.8
6,3,0,0,3,4,9,0.0312,2.8,2.6,94.6
12,7,0,0,5,8,7,0.6203,0.0,0.2,99.8
7,4,0,0,4,5,8,0.3137,0.2,1.8,98.0
13,8,0,0,0,8,0,0.0,7.2,2.8,90.0
13,4,1,0,5,5,9,0.104,0.0,0.0,100.0
4,3,0,0,0,7,0,0.0,6.6,1.0,92.4
8,7,0,0,3,8,9,0.1189,9.8,1.8,88.4
14,12,0,0,5,8,9,0.1486,0.0,0.0,100.0
6,2,0,0,4,7,8,0.4839,0.0,0.2,99.8
9,8,0,0,5,4,8,0.4053,16.6,0.6,82.8
10,3,0,0,0,7,0,0.0,6.0,3.8,90.2
6,2,0,0,0,2,0,0.0,21.8,3.2,75.0
8,4,0,0,0,1,0,0.0,36.2,5.4,58.4
12,3,0,0,3,6,8,0.485,16.2,5.8,78.0
10,8,1,0,3,6,9,0.1698,6.2,8.8,85.0
13,5,0,0,4,3,8,0.4832,7.4,3.4,89.2
6,5,0,0,3,1,9,0.0978,13.8,13.8,72.4
13,3,1,0,0,6,0,0.0,16.0,3.6,80.4
14,10,1,0,5,1,7,0.6529,79.8,7.4,12.8
13,10,0,0,0,7,0,0.0,14.2,2.0,83.8
12,4,0,0,0,2,0,0.0,26.8,4.0,69.2
5,2,1,0,5,2,8,0.5348,0.0,0.2,99.8
12,9,0,0,3,2,8,0.3928,52.8,2.0,45.2
13,9,1,0,4,4,9,0.0675,4.0,0.2,95.8
13,11,0,0,0,2,0,0.0,40.4,4.4,55.2
13,7,0,0,4,8,8,0.3696,0.8,1.2,98.0
9,6,0,0,0,1,0,0.0,42.0,5.0,53.0
11,2,0,0,5,2,9,0.1705,8.4,1.6,90.0
14,5,0,0,3,3,8,0.4003,17.2,5.6,77.2
9,6,0,0,5,1,8,0.3801,76.8,0.4,22.8
13,5,0,0,5,8,8,0.3085,0.0,0.0,100.0
11,2,0,0,0,7,0,0.0,8.0,2.6,89.4
10,9,0,0,5,2,8,0.3259,0.6,0.0,99.4
9,6,1,0,0,8,0,0.0,10.2,0.8,89.0
11,8,0,0,5,3,7,0.6102,27.8,9.0,63.2
10,7,1,0,0,1,0,0.0,47.0,4.8,48.2
14,3,0,0,0,1,0,0.0,56.2,3.4,40.4
13,7,0,0,0,6,0,0.0,12.2,4.8,83.0
6,2,0,0,5,1,7,0.5759,67.0,4.4,28.6
12,6,0,0,4,7,7,0.6678,4.6,7.8,87.6
14,12,0,0,3,5,9,0.1431,13.2,1.4,85.4
13,3,1,0,5,8,8,0.3772,0.0,0.0,100.0
13,7,0,0,5,5,8,0.4847,0.4,0.0,99.6
5,2,1,0,3,2,9,0.1053,23.8,2.4,73.8
10,2,0,0,3,3,9,0.1571,14.2,2.4,83.4
4,4,0,1,4,2,7,0.5996,25.4,2.0,72.6
2,2,0,1,0,3,0,0.0,22.8,0.8,76.4
12,9,0,0,4,3,8,0.4069,31.2,3.2,65.6
7,5,0,0,0,5,0,0.0,9.4,4.2,86.4
9,8,0,0,0,5,0,0.0,17.4,2.4,80.2
10,6,0,0,4,8,9,0.0098,2.6,3.6,93.8
4,3,0,0,3,3,8,0.201,29.4,9.2,61.4
4,2,0,0,5,2,9,0.1324,0.0,0.0,100.0
13,3,1,0,5,8,9,0.1697,0.0,0.0,100.0
14,10,0,0,5,2,7,0.5602,27.8,15.0,57.2
13,6,0,0,3,3,9,0.166,13.4,3.6,83.0
10,4,0,0,0,7,0,0.0,5.4,2.2,92.4
10,6,1,0,5,4,8,0.305,12.6,0.8,86.6
7,6,0,0,0,6,0,0.0,9.6,2.0,88.4
12,5,0,0,0,5,0,0.0,12.8,3.4,83.8
11,2,0,0,0,8,0,0.0,5.0,2.4,92.6
12,8,0,0,5,6,8,0.4879,0.4,0.6,99.0
14,5,0,0,5,6,7,0.6324,5.6,11.2,83.2
14,12,0,0,4,5,8,0.3479,4.2,3.2,92.6
8,5,1,0,3,4,8,0.2657,16.2,2.4,81.4
14,6,0,0,3,2,9,0.1312,21.4,4.2,74.4
8,8,0,1,0,8,0,0.0,15.8,1.0,83.2
11,9,0,0,0,8,0,0.0,9.4,2.8,87.8
12,5,0,0,3,3,9,0.097,9.8,1.6,88.6
11,9,0,0,3,6,9,0.0884,14.6,3.0,82.4
8,5,0,0,0,5,0,0.0,10.6,2.2,87.2
7,6,0,0,5,1,7,0.5764,93.0,0.2,6.8
4,2,0,0,3,7,8,0.1796,10.6,1.6,87.8
7,6,0,0,5,8,8,0.3453,0.0,0.0,100.0
14,3,0,0,5,7,8,0.2003,0.0,0.4,99.6
12,10,0,0,3,3,9,0.0481,32.0,0.6,67.4
5,3,1,0,3,6,9,0.1502,7.0,0.4,92.6
14,6,0,0,3,4,8,0.3163,17.0,2.2,80.8
12,3,0,0,3,3,8,0.4701,31.8,5.4,62.8
11,10,0,0,4,3,8,0.4043,21.6,4.6,73.8
10,7,1,0,3,5,9,0.1217,22.8,4.8,72.4
14,13,0,0,3,2,9,0.1576,37.2,1.4,61.4
9,7,0,0,0,3,0,0.0,20.4,4.2,75.4
13,5,0,0,5,5,4,0.954,100.0,0.0,0.0
13,6,0,0,5,5,6,0.7738,58.6,13.2,28.2
11,10,1,0,3,8,8,0.4473,23.2,3.8,73.0
7,7,0,1,3,5,6,0.7202,73.6,0.0,26.4
14,3,0,0,5,1,8,0.536,78.2,4.0,17.8
12,10,0,0,0,4,0,0.0,27.0,2.6,70.4
11,6,0,0,3,3,9,0.1301,9.2,2.0,88.8
11,7,1,0,3,8,7,0.6656,11.0,10.2,78.8
10,8,0,0,0,3,0,0.0,24.6,2.0,73.4
11,9,0,0,3,4,8,0.4035,29.6,3.8,66.6
14,6,0,0,3,4,9,0.1686,13.4,3.6,83.0
10,7,1,0,3,7,9,0.0319,11.6,2.4,86.0
14,8,0,0,3,2,8,0.5322,72.4,4.0,23.6
3,2,1,0,4,7,7,0.612,0.0,4.6,95.4
10,7,0,0,4,6,8,0.3248,11.0,0.6,88.4
7,3,1,0,0,1,0,0.0,36.4,5.0,58.6
14,5,1,0,3,7,8,0.2523,8.6,3.6,87.8
14,13,0,0,0,7,0,0.0,17.6,2.4,80.0
12,9,0,0,5,7,6,0.7209,0.0,0.6,99.4
4,3,0,0,3,6,9,0.0011,9.4,4.4,86.2
10,5,0,0,4,2,9,0.0586,3.8,2.0,94.2
7,6,1,0,3,1,8,0.2131,44.8,11.4,43.8
9,9,0,1,5,2,7,0.6463,65.4,0.0,34.6
14,7,1,0,3,5,8,0.3437,25.4,1.0,73.6
11,5,0,0,0,4,0,0.0,12.2,5.4,82.4
2,2,0,1,5,2,6,0.6765,34.6,0.0,65.4
4,4,0,1,0,5,0,0.0,15.4,0.2,84.4
8,7,0,0,3,7,9,0.1136,6.0,0.6,93.4
13,13,0,1,4,1,8,0.5172,82.6,0.0,17.4
11,4,0,0,0,4,0,0.0,15.0,3.6,81.4
12,10,0,0,4,5,8,0.4204,39.8,1.8,58.4
4,3,0,0,5,3,9,0.1675,0.0,0.0,100.0
14,10,0,0,3,7,9,0.1158,8.0,0.4,91.6
12,5,1,0,4,5,9,0.0992,1.2,0.4,98.4
13,9,0,0,4,5,8,0.5114,28.8,8.2,63.0
9,2,0,0,4,2,7,0.589,51.0,7.0,42.0
5,4,0,0,5,5,8,0.3364,0.0,0.0,100.0
12,3,0,0,0,1,0,0.0,45.2,4.0,50.8
14,2,0,0,0,3,0,0.0,28.4,4.0,67.6
8,4,0,0,3,2,8,0.2343,37.0,2.4,60.6
9,7,1,0,0,5,0,0.0,17.0,2.4,80.6
12,6,1,0,3,1,8,0.4744,85.4,1.4,13.2
11,6,0,0,3,1,8,0.4373,77.0,1.6,21.4
14,13,0,0,3,4,9,0.1654,17.4,0.4,82.2
2,2,0,1,0,5,0,0.0,15.0,1.0,84.0
13,11,0,0,3,2,8,0.4536,65.6,1.2,33.2
10,4,0,0,4,1,9,0.1583,23.0,2.4,74.6
11,3,0,0,3,1,8,0.4601,71.0,2.8,26.2
10,7,0,0,3,2,8,0.3297,42.6,8.6,48.8
5,4,1,0,0,8,0,0.0,12.0,1.6,86.4
10,5,0,0,0,3,0,0.0,20.2,3.8,76.0
11,6,0,0,0,7,0,0.0,9.0,1.4,89.6
13,12,1,0,0,8,0,0.0,18.2,2.8,79.0
10,3,0,0,3,1,8,0.4083,71.8,1.4,26.8
13,2,0,0,5,5,8,0.3353,0.0,0.0,100.0
13,6,0,0,3,5,8,0.4854,5.8,4.0,90.2
13,8,0,0,0,2,0,0.0,34.6,2.4,63.0
8,6,0,0,0,8,0,0.0,7.4,2.8,89.8
10,2,0,0,5,3,8,0.5541,2.0,3.8,94.2
14,2,0,0,3,5,9,0.1567,7.4,2.0,90.6
13,6,0,0,5,6,8,0.4863,0.0,0.0,100.0
9,8,0,0,4,1,6,0.7163,25.0,11.4,63.6
12,10,1,0,5,5,9,0.06,0.0,0.0,100.0
9,9,0,1,4,8,6,0.7356,82.4,0.0,17.6
13,4,1,0,4,8,6,0.6943,62.2,3.0,34.8
6,2,0,0,3,2,7,0.6266,40.4,6.0,53.6
11,6,0,0,5,4,8,0.2412,0.0,0.0,100.0
12,5,0,0,4,5,9,0.1031,0.8,0.2,99.0
14,8,0,0,4,6,9,0.153,1.8,0.0,98.2
14,10,0,0,5,6,7,0.6663,23.2,22.8,54.0
12,3,0,0,3,7,8,0.2137,7.8,1.2,91.0
6,2,0,0,5,1,8,0.2005,40.2,6.8,53.0
11,3,1,0,3,7,8,0.4394,15.4,4.0,80.6
10,4,0,0,4,8,9,0.0293,6.8,0.0,93.2
6,5,0,0,5,8,8,0.4839,0.0,0.0,100.0
12,9,0,0,0,8,0,0.0,11.4,2.0,86.6
12,3,0,0,3,1,9,0.1655,38.6,7.0,54.4
13,5,0,0,4,6,8,0.524,19.4,4.4,76.2
7,6,0,0,5,4,8,0.3105,0.6,0.0,99.4
11,7,0,0,5,7,8,0.4621,14.2,0.4,85.4
14,3,1,0,0,1,0,0.0,55.8,5.0,39.2
13,4,0,0,4,3,8,0.2518,21.6,0.4,78.0
8,6,0,0,0,7,0,0.0,8.8,2.6,88.6
14,5,0,0,0,8,0,0.0,11.0,2.4,86.6
11,6,1,0,5,6,9,0.1488,0.0,0.0,100.0
14,10,1,0,0,7,0,0.0,19.8,1.6,78.6
13,8,0,0,0,8,0,0.0,7.6,3.4,89.0
8,7,0,0,4,4,9,0.1292,8.6,0.8,90.6
13,12,1,0,3,2,8,0.5169,70.0,2.8,27.2
8,3,0,0,0,4,0,0.0,11.0,3.2,85.8
11,9,0,0,4,7,8,0.398,7.4,0.4,92.2
14,9,0,0,0,6,0,0.0,16.2,3.2,80.6
11,8,0,0,0,4,0,0.0,21.4,3.4,75.2
14,12,0,0,4,2,8,0.5247,34.6,1.6,63.8
11,8,0,0,0,1,0,0.0,49.0,2.4,48.6
9,8,0,0,3,5,9,0.0058,8.8,0.4,90.8
2,2,0,1,5,5,8,0.2003,0.2,0.0,99.8
5,3,1,0,3,2,9,0.0618,15.8,1.0,83.2
10,4,0,0,0,8,0,0.0,6.6,2.8,90.6
7,3,0,0,0,3,0,0.0,16.8,4.0,79.2
12,6,0,0,4,3,9,0.1,10.2,3.4,86.4
13,8,1,0,5,5,9,0.1689,0.2,0.2,99.6
13,4,1,0,0,1,0,0.0,57.4,3.8,38.8
5,2,0,0,0,5,0,0.0,10.2,2.8,87.0
6,3,0,0,0,5,0,0.0,10.4,1.8,87.8
7,3,1,0,3,2,8,0.2652,9.0,6.0,85.0
8,7,0,0,0,6,0,0.0,12.0,2.6,85.4
11,3,0,0,3,2,9,0.0257,12.2,1.6,86.2
14,12,0,0,0,2,0,0.0,45.6,2.4,52.0
8,4,0,0,5,2,8,0.3573,41.2,2.0,56.8
14,11,1,0,0,8,0,0.0,21.0,3.2,75.8
12,10,0,0,3,3,5,0.7856,83.4,11.2,5.4
13,8,0,0,3,1,9,0.0638,36.4,3.4,60.2
11,8,0,0,3,3,9,0.02,13.8,1.6,84.6
9,2,0,0,0,7,0,0.0,4.0,2.8,93.2
10,2,1,0,0,5,0,0.0,12.2,2.0,85.8
12,4,0,0,5,5,9,0.0935,0.0,0.0,100.0
11,2,0,0,4,6,9,0.087,0.4,0.4,99.2
5,3,0,0,5,7,9,0.167,0.0,0.0,100.0
13,7,1,0,4,8,9,0.1555,0.2,0.0,99.8
14,7,1,0,0,7,0,0.0,12.6,2.4,85.0
12,6,0,0,3,5,8,0.3898,6.6,1.6,91.8
12,8,0,0,4,8,8,0.2743,0.8,1.4,97.8
11,2,0,0,5,3,9,0.1651,0.8,0.8,98.4
13,2,0,0,4,6,8,0.5055,13.8,3.8,82.4
12,3,0,0,4,1,8,0.4847,72.6,4.2,23.2
6,4,0,0,4,2,8,0.2955,32.4,3.8,63.8
11,8,0,0,3,8,9,0.0292,3.6,0.2,96.2
7,2,0,0,3,6,9,0.0441,1.8,0.4,97.8
7,3,0,0,4,4,7,0.6095,13.4,3.8,82.8
14,8,1,0,3,5,8,0.3147,13.2,4.0,82.8
11,7,0,0,5,1,8,0.2568,23.0,3.4,73.6
9,2,1,0,4,2,8,0.3392,21.0,5.8,73.2
12,8,1,0,5,1,9,0.1679,34.6,0.6,64.8
6,3,0,0,0,5,0,0.0,9.8,2.8,87.4
10,5,0,0,5,7,9,0.0985,0.0,0.0,100.0
13,12,0,0,4,5,8,0.515,32.8,1.2,66.0
14,6,0,0,0,6,0,0.0,16.0,3.8,80.2
5,3,0,0,4,8,8,0.2944,8.6,0.4,91.0
8,7,1,0,5,7,9,0.088,0.0,0.0,100.0
9,4,0,0,4,5,8,0.3849,0.8,3.0,96.2
10,8,1,0,5,2,5,0.7852,89.0,1.2,9.8
13,10,1,0,0,7,0,0.0,22.6,2.8,74.6
5,2,0,0,4,8,8,0.233,11.2,0.2,88.6
14,7,1,0,3,4,4,0.8995,93.6,0.0,6.4
14,6,0,0,0,3,0,0.0,24.6,4.4,71.0
13,6,1,0,4,4,8,0.399,5.4,2.4,92.2
13,2,0,0,3,6,9,0.0788,27.2,1.2,71.6
9,6,1,0,4,7,7,0.5925,43.4,1.0,55.6
10,7,0,0,5,6,8,0.4361,2.2,1.2,96.6
9,2,0,0,4,7,9,0.1209,2.6,3.8,93.6
7,3,0,0,4,7,9,0.0067,5.2,9.4,85.4
6,2,0,0,5,1,9,0.1517,0.0,0.8,99.2
12,5,0,0,0,1,0,0.0,46.0,3.2,50.8
7,3,0,0,3,3,8,0.2324,5.0,1.2,93.8
13,8,1,0,5,6,7,0.6457,75.4,0.8,23.8
4,3,1,0,5,5,9,0.1462,0.0,0.0,100.0
10,3,1,0,5,5,8,0.4476,0.0,0.0,100.0
8,2,0,0,0,6,0,0.0,5.6,2.6,91.8
7,6,0,0,4,3,9,0.0489,5.2,1.0,93.8
12,2,1,0,5,8,9,0.0449,0.0,0.0,100.0
14,8,1,0,5,8,7,0.6457,1.0,0.0,99.0
12,11,0,0,0,4,0,0.0,27.6,4.0,68.4
2,2,0,1,0,5,0,0.0,16.0,0.2,83.8
11,9,1,0,0,5,0,0.0,20.6,2.4,77.0
12,11,0,0,0,1,0,0.0,58.0,2.4,39.6
13,5,0,0,5,5,8,0.3995,0.0,0.0,100.0
14,7,0,0,0,7,0,0.0,10.0,2.8,87.2
9,6,1,0,5,8,5,0.7849,70.8,6.8,22.4
12,3,0,0,4,8,8,0.3307,1.0,0.0,99.0
10,3,0,0,4,2,8,0.1967,7.2,6.6,86.2
9,3,0,0,0,2,0,0.0,20.6,3.2,76.2
14,10,0,0,0,1,0,0.0,60.6,2.0,37.4
12,4,1,0,3,6,9,0.1005,3.2,1.2,95.6
10,5,0,0,3,3,8,0.2553,6.6,5.6,87.8
11,6,0,0,4,8,8,0.4806,1.4,1.2,97.4
14,7,1,0,4,7,9,0.132,19.6,1.2,79.2
12,2,0,0,0,5,0,0.0,11.4,2.4,86.2
14,12,0,0,3,7,8,0.2871,4.6,2.6,92.8
12,10,0,0,3,8,9,0.1425,2.8,1.0,96.2
6,5,0,0,3,4,8,0.266,16.8,2.6,80.6
14,3,1,0,0,6,0,0.0,15.2,4.0,80.8
6,2,0,0,4,7,9,0.0328,0.0,4.0,96.0
9,6,0,0,4,5,8,0.5027,8.8,1.4,89.8
13,8,0,0,5,8,9,0.089,0.0,0.0,100.0
12,2,0,0,0,4,0,0.0,14.8,3.0,82.2
3,3,0,1,5,4,4,0.846,24.8,0.0,75.2
10,3,0,0,0,8,0,0.0,5.4,2.8,91.8
12,10,1,0,0,4,0,0.0,26.0,3.0,71.0
5,4,0,0,3,1,9,0.0642,28.8,4.4,66.8
14,9,1,0,5,2,9,0.1565,9.4,0.8,89.8
6,3,0,0,0,5,0,0.0,11.4,2.4,86.2
14,8,0,0,3,3,8,0.4327,17.2,8.6,74.2
13,8,0,0,0,8,0,0.0,9.6,2.0,88.4
11,2,1,0,0,3,0,0.0,22.6,3.0,74.4
9,4,0,0,3,2,8,0.4118,16.6,5.6,77.8
14,10,0,0,5,3,8,0.5456,58.2,2.4,39.4
10,4,1,0,4,5,5,0.7845,35.8,40.6,23.6
9,4,0,0,4,2,8,0.2549,31.8,2.2,66.0
13,9,0,0,0,3,0,0.0,28.0,2.6,69.4
6,3,0,0,3,3,9,0.0168,31.0,3.6,65.4
8,3,0,0,0,1,0,0.0,37.8,5.4,56.8
13,5,0,0,4,8,6,0.7026,44.0,3.2,52.8
10,6,1,0,0,7,0,0.0,12.8,2.2,85.0
13,7,0,0,3,1,6,0.7686,93.2,1.0,5.8
13,2,0,0,3,4,9,0.0647,8.2,3.2,88.6
13,3,0,0,0,7,0,0.0,8.6,3.0,88.4
12,7,0,0,0,4,0,0.0,17.4,3.6,79.0
8,7,0,0,3,4,8,0.3204,24.6,3.0,72.4
8,7,0,0,5,5,8,0.3688,2.6,1.0,96.4
6,2,0,0,3,8,8,0.1848,5.6,1.4,93.0
7,5,0,0,5,1,8,0.2753,51.8,3.8,44.4
12,10,0,0,5,3,8,0.4768,49.4,0.6,50.0
6,2,0,0,3,4,9,0.0582,0.4,2.6,97.0
10,2,0,0,0,4,0,0.0,8.2,1.4,90.4
11,10,1,0,3,3,9,0.0575,16.6,1.0,82.4
11,3,0,0,5,7,8,0.4362,0.0,0.0,100.0
10,6,1,0,4,5,8,0.4815,1.2,0.8,98.0
7,2,0,0,0,6,0,0.0,6.6,2.2,91.2
12,7,0,0,5,2,9,0.1697,9.0,0.2,90.8
8,8,0,1,5,2,7,0.6175,38.6,0.2,61.2
9,3,0,0,5,1,7,0.5866,56.4,5.4,38.2
10,4,1,0,4,3,9,0.1155,12.8,5.0,82.2
13,10,0,0,5,4,8,0.23,2.2,3.0,94.8
9,8,0,0,5,1,7,0.632,69.8,3.0,27.2
14,13,1,0,0,3,0,0.0,38.2,4.0,57.8
7,4,0,0,4,5,9,0.0322,1.4,1.6,97.0
12,11,0,0,0,6,0,0.0,17.4,3.0,79.6
13,12,0,0,5,4,8,0.5248,35.4,1.2,63.4
13,10,0,0,4,8,9,0.0887,10.8,0.8,88.4
9,5,0,0,4,8,8,0.3809,14.2,1.4,84.4
14,10,0,0,3,1,9,0.1642,61.4,1.8,36.8
9,8,0,0,5,8,3,0.9668,64.0,30.8,5.2
10,8,0,0,5,4,8,0.2581,0.0,0.8,99.2
13,6,0,0,0,3,0,0.0,22.8,3.2,74.0
6,5,0,0,5,6,8,0.2881,0.2,0.0,99.8
14,5,0,0,3,4,9,0.1055,17.8,12.8,69.4
13,12,0,0,0,5,0,0.0,16.6,3.2,80.2
14,9,0,0,3,7,9,0.1282,4.4,2.4,93.2
14,5,0,0,0,6,0,0.0,14.2,4.8,81.0
11,10,0,0,3,4,8,0.5407,13.8,3.6,82.6
6,4,0,0,3,2,8,0.3043,29.2,4.2,66.6
6,2,0,0,4,2,7,0.5772,30.0,4.2,65.8
8,2,0,0,5,2,8,0.3021,0.0,0.0,100.0
7,4,0,0,0,5,0,0.0,10.0,2.0,88.0
14,12,0,0,0,3,0,0.0,34.0,1.8,64.2
6,3,0,0,5,7,8,0.3504,0.0,0.0,100.0
11,9,0,0,4,6,8,0.4622,21.0,1.6,77.4
4,3,1,0,3,7,8,0.201,10.0,15.0,75.0
14,13,0,0,4,1,8,0.2297,55.6,2.6,41.8
8,8,0,1,5,6,7,0.585,12.8,0.2,87.0
